bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,kernel-time-mean,kernel-time-stddev,kerne-time-min,kernel-time-max,run-time-mean,run-time-stddev,run-time-min,run-time-max,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006763,0.000025,,,0.006872,0.000026,0.006840,,0.607190,0.042121,0.643128,0.548279
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005022,0.000023,,,0.005109,0.000035,0.005082,,0.458594,0.006511,0.468323,0.450623
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000001,,,0.005546,0.000018,0.005533,,0.489685,0.049537,0.549133,0.442505
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007481,0.000116,,,0.007580,0.000114,0.007454,,0.670874,0.041111,0.744079,0.646790
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005340,0.000000,,,0.005428,0.000011,0.005420,,0.515405,0.044172,0.561523,0.465393
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000002,,,0.005525,0.000019,0.005510,,0.465967,0.038466,0.531312,0.436219
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006271,0.000003,,,0.006373,0.000023,0.006361,,0.570849,0.037168,0.634155,0.544922
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005386,0.000003,,,0.005481,0.000013,0.005471,,0.471484,0.040284,0.542297,0.442321
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005283,0.000045,,,0.005374,0.000060,0.005342,,0.485229,0.046412,0.539428,0.438903
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007071,0.000019,,,0.007169,0.000018,0.007154,,0.652307,0.042378,0.726684,0.625305
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005141,0.000001,,,0.005238,0.000025,0.005224,,0.464966,0.006119,0.474182,0.457764
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004083,0.000021,,,0.004180,0.000031,0.004131,,0.395874,0.037950,0.463501,0.374023
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005268,0.000019,0.005249,,0.507690,0.039382,0.577271,0.482239
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004022,0.000023,,,0.004120,0.000033,0.004086,,0.376844,0.015877,0.394776,0.357666
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004632,0.000064,,,0.004732,0.000068,0.004630,,0.437451,0.038590,0.465149,0.370118
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005700,0.000008,,,0.005799,0.000015,0.005789,,0.534863,0.047875,0.576477,0.470276
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004575,0.000040,,,0.004665,0.000052,0.004577,,0.413672,0.047616,0.454590,0.356262
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005072,0.000038,,,0.005164,0.000054,0.005129,,0.457996,0.006395,0.468323,0.451904
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006746,0.000006,,,0.006851,0.000017,0.006835,,0.644543,0.006517,0.650146,0.634339
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005047,0.000039,,,0.005151,0.000051,0.005102,,0.439441,0.030270,0.460510,0.385925
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005454,0.000001,,,0.005570,0.000027,0.005551,,0.495129,0.039904,0.538696,0.457885
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007510,0.000128,,,0.007623,0.000138,0.007412,,0.696472,0.042162,0.756897,0.658569
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005341,0.000003,,,0.005444,0.000016,0.005424,,0.498279,0.046064,0.549561,0.454650
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005433,0.000001,,,0.005543,0.000009,0.005531,,0.505652,0.038681,0.537964,0.448548
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006271,0.000003,,,0.006380,0.000028,0.006364,,0.569055,0.034651,0.628662,0.540771
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005386,0.000001,,,0.005496,0.000011,0.005482,,0.470142,0.038476,0.538391,0.446777
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005282,0.000058,,,0.005400,0.000073,0.005339,,0.470410,0.042120,0.544921,0.444458
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007065,0.000007,,,0.007183,0.000033,0.007147,,0.657068,0.038323,0.722717,0.630432
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005141,0.000001,,,0.005227,0.000014,0.005218,,0.466662,0.011324,0.486755,0.460083
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000001,,,0.005545,0.000032,0.005526,,0.495617,0.054298,0.562561,0.446594
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007485,0.000070,,,0.007607,0.000091,0.007446,,0.689844,0.047552,0.750732,0.645691
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005341,0.000001,,,0.005434,0.000028,0.005419,,0.469202,0.005504,0.476502,0.461914
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005433,0.000003,,,0.005542,0.000030,0.005508,,0.504285,0.047109,0.549683,0.448486
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006271,0.000005,,,0.006404,0.000021,0.006386,,0.569531,0.033355,0.628113,0.547669
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005387,0.000003,,,0.005488,0.000022,0.005464,,0.471253,0.042331,0.546082,0.445313
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005293,0.000038,,,0.005380,0.000034,0.005341,,0.467346,0.035897,0.531067,0.444702
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007140,0.000092,,,0.007248,0.000100,0.007176,,0.657581,0.041955,0.731323,0.628784
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005166,0.000021,,,0.005257,0.000033,0.005220,,0.475220,0.031153,0.528199,0.451172
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004076,0.000027,,,0.004176,0.000027,0.004130,,0.386817,0.008387,0.393982,0.375732
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005173,0.000000,,,0.005292,0.000033,0.005255,,0.487696,0.015936,0.512940,0.474244
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004011,0.000012,,,0.004101,0.000015,0.004079,,0.378711,0.009571,0.393372,0.367614
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004583,0.000017,,,0.004706,0.000014,0.004684,,0.406421,0.053274,0.467530,0.359130
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005699,0.000008,,,0.005793,0.000019,0.005773,,0.524695,0.049719,0.562317,0.466126
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004553,0.000036,,,0.004660,0.000028,0.004625,,0.411255,0.051061,0.468689,0.358948
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005047,0.000000,,,0.005158,0.000031,0.005126,,0.459180,0.057924,0.536438,0.373413
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006757,0.000035,,,0.006875,0.000037,0.006839,,0.608960,0.048774,0.648071,0.554871
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005039,0.000035,,,0.005145,0.000027,0.005104,,0.477649,0.037453,0.543274,0.451782
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004071,0.000018,,,0.004164,0.000023,0.004130,,0.400903,0.042938,0.476868,0.371399
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005257,0.000015,0.005246,,0.506958,0.040485,0.577942,0.478577
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004022,0.000023,,,0.004114,0.000017,0.004086,,0.399621,0.043873,0.476562,0.369079
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004608,0.000061,,,0.004697,0.000057,0.004632,,0.452783,0.005328,0.457336,0.444275
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005694,0.000008,,,0.005786,0.000028,0.005765,,0.520911,0.048646,0.563049,0.463989
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004551,0.000052,,,0.004636,0.000066,0.004579,,0.415003,0.046188,0.453430,0.363159
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005071,0.000036,,,0.005163,0.000042,0.005129,,0.455517,0.004230,0.460510,0.449829
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006733,0.000015,,,0.006831,0.000018,0.006810,,0.621118,0.036356,0.645080,0.556945
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005035,0.000041,,,0.005140,0.000045,0.005087,,0.460669,0.005631,0.467103,0.453491
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004264,0.000029,0.004245,,0.421753,0.052644,0.485840,0.379516
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004749,0.000022,,,0.004840,0.000035,0.004788,,0.476794,0.038978,0.504395,0.409485
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004150,0.000029,,,0.004255,0.000039,0.004209,,0.397376,0.037346,0.461853,0.372254
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004708,0.000003,,,0.004803,0.000024,0.004784,,0.418213,0.039961,0.449463,0.373596
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005715,0.000071,,,0.005836,0.000100,0.005758,,0.548559,0.043550,0.577576,0.471740
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004647,0.000023,,,0.004744,0.000033,0.004713,,0.425708,0.050458,0.470032,0.363159
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005142,0.000017,,,0.005241,0.000029,0.005218,,0.462695,0.011519,0.478027,0.450134
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006835,0.000074,,,0.006973,0.000081,0.006892,,0.634082,0.036763,0.655518,0.568786
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005097,0.000011,,,0.005212,0.000031,0.005173,,0.496301,0.051042,0.554931,0.444763
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004189,0.000023,,,0.004284,0.000027,0.004248,,0.429871,0.049395,0.472839,0.373657
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005070,0.000030,,,0.005157,0.000034,0.005131,,0.489368,0.007083,0.496948,0.479919
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004172,0.000000,,,0.004262,0.000013,0.004249,,0.407751,0.052681,0.466125,0.363830
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004714,0.000039,,,0.004802,0.000040,0.004749,,0.417639,0.044054,0.456787,0.364319
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005797,0.000038,,,0.005891,0.000033,0.005841,,0.505652,0.053692,0.567871,0.462158
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004694,0.000050,,,0.004775,0.000046,0.004745,,0.425379,0.050150,0.474365,0.365662
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005259,0.000014,0.005248,,0.476428,0.042208,0.549133,0.442505
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006814,0.000057,,,0.006915,0.000060,0.006843,,0.640540,0.010392,0.654480,0.625488
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005135,0.000037,,,0.005229,0.000040,0.005167,,0.457178,0.014002,0.481689,0.447083
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004191,0.000015,,,0.004302,0.000024,0.004277,,0.397217,0.040699,0.467041,0.362976
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000003,,,0.005170,0.000025,0.005151,,0.488074,0.009534,0.499085,0.475220
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004173,0.000029,,,0.004282,0.000016,0.004265,,0.397131,0.042443,0.469788,0.365051
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004750,0.000084,,,0.004839,0.000103,0.004744,,0.425220,0.048375,0.462402,0.366882
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005758,0.000048,,,0.005857,0.000053,0.005814,,0.522583,0.043837,0.565063,0.469605
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004689,0.000037,,,0.004783,0.000037,0.004747,,0.425976,0.044419,0.460449,0.373352
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005269,0.000019,0.005258,,0.478125,0.037600,0.543030,0.445435
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006961,0.000204,,,0.007065,0.000204,0.006896,,0.628857,0.067728,0.724609,0.560119
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005144,0.000026,,,0.005258,0.000038,0.005222,,0.488355,0.044052,0.541931,0.454590
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004206,0.000035,,,0.004302,0.000049,0.004253,,0.394641,0.040557,0.466186,0.368592
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005070,0.000024,,,0.005178,0.000040,0.005127,,0.487378,0.017943,0.509400,0.472046
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004156,0.000022,,,0.004252,0.000023,0.004213,,0.373999,0.008444,0.386536,0.364319
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004778,0.000092,,,0.004862,0.000096,0.004780,,0.407800,0.044858,0.468628,0.372925
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005748,0.000060,,,0.005857,0.000073,0.005752,,0.502466,0.042225,0.555847,0.466125
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004739,0.000070,,,0.004823,0.000069,0.004751,,0.419226,0.049096,0.465516,0.360657
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005301,0.000030,0.005252,,0.478076,0.035973,0.541870,0.454773
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006870,0.000107,,,0.006986,0.000114,0.006863,,0.644592,0.012251,0.660279,0.631591
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005157,0.000021,,,0.005266,0.000043,0.005225,,0.469543,0.054546,0.549377,0.395508
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004214,0.000001,,,0.004299,0.000020,0.004283,,0.383813,0.013559,0.403869,0.365905
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000002,,,0.005160,0.000017,0.005136,,0.483350,0.003836,0.487671,0.478149
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004181,0.000018,,,0.004279,0.000034,0.004252,,0.397510,0.038003,0.463379,0.365478
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004742,0.000062,,,0.004835,0.000060,0.004757,,0.437537,0.042855,0.462158,0.361451
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005733,0.000052,,,0.005836,0.000079,0.005763,,0.540149,0.037174,0.568787,0.475342
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004672,0.000000,,,0.004760,0.000013,0.004750,,0.421765,0.052195,0.473084,0.360656
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000001,,,0.005263,0.000019,0.005249,,0.461621,0.004372,0.467041,0.455444
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006870,0.000089,,,0.006964,0.000090,0.006847,,0.626599,0.039405,0.651855,0.556580
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005130,0.000005,,,0.005226,0.000016,0.005217,,0.464197,0.008356,0.472596,0.454712
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004089,0.000000,,,0.004190,0.000033,0.004164,,0.374231,0.011684,0.384217,0.360229
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005270,0.000013,0.005255,,0.499683,0.035256,0.558228,0.468689
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004022,0.000023,,,0.004122,0.000026,0.004094,,0.381018,0.008898,0.389587,0.371338
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004630,0.000042,,,0.004735,0.000045,0.004686,,0.425207,0.047614,0.462829,0.371093
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005697,0.000010,,,0.005819,0.000035,0.005791,,0.485352,0.029181,0.537476,0.470947
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004601,0.000069,,,0.004722,0.000087,0.004631,,0.405517,0.044541,0.461731,0.360230
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005092,0.000030,,,0.005219,0.000053,0.005163,,0.451465,0.005217,0.458252,0.445252
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006731,0.000015,,,0.006838,0.000022,0.006806,,0.613940,0.049882,0.654297,0.554016
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005018,0.000028,,,0.005135,0.000044,0.005095,,0.456787,0.010893,0.476074,0.450501
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004256,0.000014,0.004249,,0.371997,0.014709,0.389099,0.355469
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004755,0.000036,,,0.004851,0.000039,0.004790,,0.455774,0.044934,0.492920,0.400696
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004139,0.000020,,,0.004236,0.000030,0.004206,,0.395105,0.046907,0.475464,0.353515
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004708,0.000003,,,0.004827,0.000026,0.004804,,0.440674,0.037921,0.464904,0.373474
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005702,0.000027,,,0.005810,0.000034,0.005767,,0.490479,0.040055,0.561462,0.467347
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004639,0.000019,,,0.004728,0.000018,0.004709,,0.422241,0.051114,0.466492,0.351196
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005122,0.000046,,,0.005216,0.000049,0.005169,,0.465088,0.008320,0.478576,0.457642
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006818,0.000030,,,0.006951,0.000030,0.006928,,0.624036,0.044202,0.656495,0.546265
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005090,0.000051,,,0.005188,0.000040,0.005146,,0.473596,0.033242,0.530639,0.447266
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005454,0.000001,,,0.005550,0.000021,0.005534,,0.489014,0.052526,0.556763,0.447205
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007560,0.000085,,,0.007686,0.000084,0.007627,,0.669458,0.043151,0.746216,0.646545
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005350,0.000008,,,0.005457,0.000021,0.005429,,0.499695,0.049191,0.556457,0.459106
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000002,,,0.005529,0.000019,0.005517,,0.514783,0.037322,0.539428,0.448853
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006270,0.000003,,,0.006387,0.000019,0.006362,,0.568530,0.036514,0.632996,0.543335
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005389,0.000003,,,0.005496,0.000017,0.005471,,0.493347,0.039069,0.538453,0.463012
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005265,0.000002,,,0.005365,0.000013,0.005344,,0.457068,0.006346,0.467225,0.450989
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007074,0.000029,,,0.007182,0.000031,0.007149,,0.654382,0.045192,0.734924,0.630249
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005141,0.000002,,,0.005242,0.000010,0.005235,,0.494019,0.036715,0.540223,0.458252
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004072,0.000023,,,0.004167,0.000020,0.004136,,0.380176,0.007825,0.390564,0.370972
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005270,0.000008,0.005259,,0.489490,0.004459,0.496338,0.485229
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004039,0.000019,,,0.004139,0.000034,0.004085,,0.378320,0.003804,0.384522,0.374511
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004621,0.000054,,,0.004728,0.000059,0.004635,,0.406677,0.045103,0.456848,0.369446
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005692,0.000002,,,0.005788,0.000022,0.005773,,0.548401,0.039226,0.574708,0.479004
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004589,0.000029,,,0.004688,0.000040,0.004632,,0.405810,0.047271,0.468506,0.359375
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005092,0.000039,,,0.005192,0.000046,0.005150,,0.461621,0.009146,0.471923,0.449524
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006743,0.000014,,,0.006843,0.000017,0.006823,,0.612305,0.036864,0.643799,0.571961
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005047,0.000039,,,0.005147,0.000049,0.005082,,0.460523,0.012481,0.480530,0.449890
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004081,0.000019,,,0.004170,0.000029,0.004126,,0.360034,0.041497,0.392028,0.288147
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005270,0.000007,0.005259,,0.527356,0.046612,0.590393,0.486511
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004022,0.000023,,,0.004124,0.000042,0.004090,,0.386023,0.013477,0.405152,0.374573
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004639,0.000046,,,0.004735,0.000051,0.004676,,0.425952,0.046266,0.472718,0.362915
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005697,0.000013,,,0.005798,0.000035,0.005763,,0.510876,0.043446,0.558349,0.471557
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004572,0.000052,,,0.004667,0.000065,0.004585,,0.407031,0.042556,0.458191,0.372375
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005072,0.000037,,,0.005164,0.000040,0.005124,,0.481860,0.040267,0.553223,0.458069
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006741,0.000014,,,0.006867,0.000025,0.006844,,0.582580,0.047980,0.668152,0.555725
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005031,0.000037,,,0.005132,0.000045,0.005081,,0.452246,0.002192,0.455994,0.450195
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005454,0.000001,,,0.005634,0.000019,0.005600,,0.513403,0.046687,0.551635,0.452759
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007523,0.000002,,,0.007680,0.000068,0.007614,,0.699378,0.043203,0.735169,0.648682
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005344,0.000005,,,0.005435,0.000016,0.005420,,0.480054,0.040303,0.548706,0.452148
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000002,,,0.005515,0.000010,0.005507,,0.491577,0.046096,0.542175,0.445618
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006271,0.000002,,,0.006362,0.000019,0.006350,,0.591540,0.042232,0.639404,0.554443
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005391,0.000007,,,0.005496,0.000016,0.005479,,0.521472,0.045156,0.545776,0.440979
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005306,0.000093,,,0.005403,0.000115,0.005343,,0.489954,0.050315,0.549927,0.442749
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007104,0.000032,,,0.007198,0.000057,0.007154,,0.642444,0.014834,0.666260,0.626892
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005166,0.000030,,,0.005246,0.000029,0.005217,,0.475293,0.032044,0.530762,0.452759
